setKForeLeft setKHindLeft setKForeRight setKHindRight realKForeLeft realKHindLeft realKForeRight realKHindRight distance
0.6733 0.2 0.2 0.4867 0.697194 0.383495 1.40052 0.446388 0.0800458
0.6733 0.2 0.2 0.4867 0.707165 0.368922 1.39132 0.451757 0.0797708
0.6733 0.2 0.2 0.4867 0.717903 0.355117 1.38212 0.460961 0.0794914
0.6733 0.2 0.2 0.4867 0.728641 0.342078 1.37291 0.46633 0.0792013
0.6733 0.2 0.2 0.4867 0.739379 0.330573 1.36294 0.474767 0.0789076
0.6733 0.2 0.2 0.4867 0.750884 0.319068 1.35297 0.479369 0.0786036
0.6733 0.2 0.2 0.4867 0.761621 0.309097 1.343 0.487806 0.0782964
0.6733 0.2 0.2 0.4867 0.773126 0.299893 1.33226 0.492408 0.0779779
0.6733 0.2 0.2 0.4867 0.783864 0.291456 1.32229 0.494709 0.0776501
0.6733 0.2 0.2 0.4867 0.795369 0.284553 1.31232 0.503913 0.0773232
0.6733 0.2 0.2 0.4867 0.806874 0.277651 1.30235 0.509282 0.0769855
0.6733 0.2 0.2 0.4867 0.818379 0.270748 1.29238 0.511583 0.0766356
0.6733 0.2 0.2 0.4867 0.829884 0.265379 1.28164 0.520019 0.0762842
0.6733 0.2 0.2 0.4867 0.841388 0.26001 1.27167 0.523854 0.0759204
0.6733 0.2 0.2 0.4867 0.852893 0.255408 1.2617 0.52999 0.0755524
0.6733 0.2 0.2 0.4867 0.863631 0.250806 1.25173 0.532291 0.0751723
0.6733 0.2 0.2 0.4867 0.875136 0.246204 1.24176 0.538427 0.0747892
0.6733 0.2 0.2 0.4867 0.885874 0.242369 1.23179 0.540728 0.0743942
0.6733 0.2 0.2 0.4867 0.896612 0.239301 1.22182 0.539194 0.0739883
0.6733 0.2 0.2 0.4867 0.90735 0.236233 1.21184 0.546097 0.0735836
0.6733 0.2 0.2 0.4867 0.918088 0.233165 1.20187 0.547631 0.0731677
